Segment,CPV
31133606,42634000
31133607,42634000
31133608,42634000
31133609,42634000
31133610,42634000
31133611,42634000
31133612,42634000
31133701,14600000
31133702,14600000
31133703,14600000
31133704,14600000
31133705,44113330
31133706,44113330
31133707,44113330
31133708,44113330
31133709,44113330
31133710,39812500
31133711,39812500
31141501,42000000# 43000000
31141502,42000000# 43000000
31141503,42000000# 43000000
31141601,42000000# 43000000
31141602,42000000# 43000000
31141603,42000000# 43000000
31141701,42000000# 43000000
31141702,42000000# 43000000
31141801,42000000# 43000000
31141802,42000000# 43000000
31141901,42000000# 43000000
31142001,42000000# 43000000
31142002,42000000# 43000000
31142003,42000000# 43000000
31142004,42000000# 43000000
31142005,42000000# 43000000
31142006,42000000# 43000000
31142007,42000000# 43000000
31142101,42000000# 43000000
31142102,42000000# 43000000
31142103,42000000# 43000000
31142104,42000000# 43000000
31142105,42000000# 43000000
31142106,42000000# 43000000
31142107,42000000# 43000000
31142201,42000000# 43000000
31142202,42000000# 43000000
31142203,42000000# 43000000
31142204,42000000# 43000000
31142205,42000000# 43000000
31142206,42000000# 43000000
31142207,42000000# 43000000
31142301,42000000# 43000000
31142302,42000000# 43000000
31142303,42000000# 43000000
31142304,42000000# 43000000
31142305,42000000# 43000000
31142306,42000000# 43000000
31142307,42000000# 43000000
31142401,42000000# 43000000
31142402,42000000# 43000000
31142403,42000000# 43000000
31142404,42000000# 43000000
31142405,42000000# 43000000
31142406,42000000# 43000000
31142407,42000000# 43000000
31142501,42000000# 43000000
31142502,42000000# 43000000
31142503,42000000# 43000000
31142504,42000000# 43000000
31142505,42000000# 43000000
31142506,42000000# 43000000
31142507,42000000# 43000000
31142601,42000000# 43000000
31142602,42000000# 43000000
31142603,42000000# 43000000
31142604,42000000# 43000000
31142605,42000000# 43000000
31142606,42000000# 43000000
31142607,42000000# 43000000
31142701,42000000# 43000000
31142702,42000000# 43000000
31142703,42000000# 43000000
31142704,42000000# 43000000
31142705,42000000# 43000000
31142706,42000000# 43000000
31142707,42000000# 43000000
31142801,42000000# 43000000
31142802,42000000# 43000000
31142803,42000000# 43000000
31142804,42000000# 43000000
31142901,42000000# 43000000
31142902,42000000# 43000000
31142903,42000000# 43000000
31142904,42000000# 43000000
31143001,42000000# 43000000
31143002,42000000# 43000000
31143101,42000000# 43000000
31143102,42000000# 43000000
31143103,42000000# 43000000
31143201,42000000# 43000000
31143202,42000000# 43000000
31143203,42000000# 43000000
31143204,42000000# 43000000
31143205,42000000# 43000000
31151501,39541110# 44423340
31151502,39541110# 44423340
31151503,39541110# 44423340
31151504,39541110# 44423340
31151505,39541110# 44423340
31151506,39541110# 44423340
31151507,39541110# 44423340
31151508,39541110# 44423340
31151509,39541110# 44423340
31151510,39541110# 44423340
31151511,39541110# 44423340
31151512,39541110# 44423340
31151513,39541110# 44423340
31151514,39541110# 44423340
31151515,39541110# 44423340
31151516,39541110# 44423340
31151517,39541110# 44423340
31151518,39541110# 44423340
31151519,39541110# 44423340
31151601,44521200
31151603,44521200
31151604,44521200
31151605,44521200
31151606,44521200
31151607,44521200
31151608,44521200
31151609,44521200
31151610,44521200
31151611,44521200
31151612,44521200
31151613,44521200
31151614,44521200
31151615,44521200
31151616,44521200
31151617,44521200
31151618,44521200
31151702,44321000
31151703,44321000
31151704,44321000
31151705,44321000
31151706,44321000
31151707,44321000
31151708,44321000
31151709,44321000
31151710,44321000
31151803,44310000
31151804,44310000
31151805,44310000
31151806,44310000
31151901,44000000
31151902,19212510
31151903,44000000
31151904,19212510
31151905,44000000
31151906,44000000
31152001,44310000
31152002,44310000
31152101,39000000
31152102,39000000
31152103,39000000
31152104,39000000
31152105,39000000
31152106,39000000
31152107,39000000
31152108,39000000
31152109,39000000
31152110,39000000
31152111,39000000
31152112,39000000
31161501,44531510
31161502,44531510
31161503,44531510
31161504,44531510
31161505,44531510
31161506,44531510
31161507,44531510
31161508,44531510
31161509,44531510
31161510,44531510
31161511,44531510
31161512,44531510
31161513,44531510
31161514,44531510
31161516,44531510
31161517,44531510
31161518,44531510
31161519,44531510
31161520,44531510
31161521,44531510
31161522,44531510
31161523,44531510
31161524,44531510
31161525,44531510
31161526,44531510
31161527,44531510
31161528,44531510
31161529,44531510
31161530,44531510
31161531,44531510
31161532,44531510
31161601,44531400
31161602,44531400
31161603,44531400
31161604,44531400
31161605,44531400
31161606,44531400
31161607,44531400
31161608,44531400
31161609,44531400
31161610,44531400
31161611,44531400
31161612,44531400
31161613,44531400
31161614,44531400
31161616,44531400
31161617,44531400
31161618,44531400
31161619,44531400
31161620,44531400
31161621,44531400
31161622,44531400
31161623,44531400
31161624,44531400
31161625,44531400
31161626,44531400
31161627,44531400
31161701,44531600
31161702,44531600
31161703,44531600
31161704,44531600
31161705,44531600
31161706,44531600
31161707,44531600
31161708,44531600
31161709,44531600
31161710,44531600
31161711,44531600
31161712,44531600
31161713,44531600
31161714,44531600
31161716,44531600
31161717,44531600
31161718,44531600
31161719,44531600
31161720,44531600
31161721,44531600
31161722,44531600
31161723,44531600
31161724,44531600
31161725,44531600
31161726,44531600
31161727,44531600
31161728,44531600
31161729,44531600
31161730,44531600
31161731,44531600
31161732,44531600
31161733,44531600
31161734,44531600
31161735,44531600
31161736,44531600
31161737,44531600
31161738,44531600
31161739,44531600
31161801,44532200
31161802,44532200
31161803,44532200
31161804,44532200
31161805,44532200
31161806,44532200
31161807,44532200
31161808,44532200
31161809,44532200
31161810,44532200
31161811,44532200
31161812,44532200
31161813,44532200
31161814,44532200
31161815,44532200
31161816,44000000
31161817,44532200
31161818,44532200
31161819,44532200
31161820,44532200
31161821,44532200
31161822,44532200
31161823,44532200
31161824,44532200
31161825,44532200
31161826,44532200
31161827,44532200
31161828,44532200
31161829,44532200
31161830,44532200
31161831,44532200
31161832,44532200
31161833,44532200
31161834,44532200
31161835,44532200
31161836,44532200
31161837,44532200
31161838,44532200
31161901,44550000
31161902,44550000
31161903,44550000
31161904,44550000
31161905,44550000
31161906,44550000
31161907,44550000
31161908,44550000
31161909,44550000
31161910,44550000
31161911,44550000
31161912,44550000
31162001,44000000
31162002,44192200
31162003,44192200
31162004,44192200
31162005,44192200
31162006,44192200
31162007,44192200
31162008,44192200
31162009,44192200
31162010,44192200
31162011,44192200
31162012,44192200
31162013,44192200
31162014,44192200
31162101,34913800
31162102,34913800
31162103,34913800
31162104,34913800
31162105,34913800
31162106,34913800
31162107,34913800
31162108,34913800
31162201,44532100
31162202,44532100
31162203,44532100
31162204,44532100
31162205,44532100
31162206,44532100
31162207,44532100
31162208,44532100
31162209,44532100
31162210,44532100
31162211,44532100
31162212,44532100
31162213,44532100
31162214,44532100
31162215,44532100
31162216,44532100
31162301,44523200
31162303,44523200
31162304,44523200
31162305,44523200
31162306,44523200
31162307,44523200
31162308,44523200
31162309,44523200
31162310,44523200
31162311,44523200
31162312,44523200
31162313,44523200
31162314,44111700
31162401,44316400
31162402,44316400
31162403,44523100
31162404,44316400
31162405,44000000
31162406,44000000
31162407,44221000
31162409,44100000
31162410,44100000
31162411,44425000
31162412,44100000
31162413,44530000
31162414,44510000
31162415,44510000
31162416,44510000
31162417,44510000
31162418,44510000
31162419,44510000
31162420,44510000
31162501,44510000
31162502,44510000
31162503,33130000
31162504,44510000
31162505,44510000
31162506,44510000
31162507,44510000
31162601,39265000
31162602,39265000
31162603,39265000
31162604,39265000
31162605,39265000
31162606,39265000
31162607,39265000
31162608,39265000
31162609,39265000
31162610,39265000
31162611,39265000
31162612,39265000
31162613,39265000
31162614,39265000
31162701,34600000
31162702,34600000
31162703,44316400
31162704,44512610
31162801,44514000
31162802,44316400
31162803,44100000
31162804,44221000
31162805,44100000
31162806,44500000
31162807,44316400
31162808,44331000
31162809,44316400
31162810,44000000
31162811,44423800
31162812,44165300
31162813,44310000
31162814,44530000
31162815,44100000
31162816,44100000
31162901,44000000
31162902,44000000
31162903,44000000
31162904,44000000
31162905,44000000
31162906,44000000
31162907,44000000
31162908,44000000
31162909,44000000
31162910,44000000
31162911,44000000
31162912,44000000
31162913,44000000
31162914,44000000
31162915,44000000
31162916,44000000
31162917,44000000
31162918,44000000
31162919,44000000
31162920,44000000
31163001,44167100
31163002,44167100
31163003,44167100
31163004,44167100
31163005,44167100
31163006,44167100
31163007,44167100
31163008,44167100
31163009,44167100
31163010,44167100
31163011,44167100
31163012,44167100
31163013,44167100
31163014,44167100
31163015,44167100
31163016,44167100
31163017,44167100
31163018,44167100
31163019,44167100
31163020,44167100
31163021,44167100
31163022,44167100
31163101,44100000
31163102,44100000
31163103,44316400
31163201,44550000
31163202,44500000
31163203,44550000
31163204,44550000
31163205,44550000
31163207,44316400
31163208,44316400
31163209,44440000
31163210,44167200
31163211,44100000
31163212,44100000
31163213,44100000
31163214,44100000
31163215,44100000
31163216,44320000
31163217,44000000
31163218,44440000
31163219,44000000
31163220,44532300
31163221,44530000
31163222,44522200
31163223,44522200
31163224,44522200
31163225,44522200
31163226,44100000
31163227,44100000
31163228,44425000
31163229,44000000
31163230,44000000
31163301,44531510
31163302,44531510
31163303,44531510
31163304,44531510
31171501,44440000
31171502,44440000
31171503,44440000
31171504,44441000
31171505,44440000
31171506,44440000
31171507,44440000
31171508,44440000
31171509,44440000
31171510,44440000
31171511,44440000
31171512,44440000
31171513,44440000
31171515,44440000
31171516,44440000
31171518,44440000
31171519,44440000
31171520,44440000
31171522,44440000
31171523,44440000
31171524,44440000
31171525,44440000
31171526,44440000
31171527,44440000
31171528,44440000
31171529,44440000
31171530,44440000
31171531,44440000
31171532,44440000
31171533,44440000
31171534,44440000
31171535,44440000
31171536,44440000
31171537,44440000
31171538,44440000
31171539,44440000
31171540,44440000
31171541,44440000
31171542,44440000
31171543,44440000
31171544,44440000
31171545,44440000
31171546,44440000
31171547,44440000
31171603,42000000
31171604,42000000
31171605,42000000
31171606,42000000
31171607,42000000
31171608,44000000
31171609,42000000
31171610,42000000
31171704,42141300
31171706,42141300
31171707,42141300
31171708,42141300
31171709,42141300
31171710,42141300
31171711,42141300
31171712,42141300
31171713,42141300
31171714,42141300
31171715,42141300
31171716,42141300
31171801,42000000
31171802,42000000
31171803,42141000
31171804,42141400
31171805,39224200
31171806,34324000
31171901,34000000
31171902,34000000
31171903,34000000
31171904,34000000
31171905,34000000
31181701,42921300
31181702,33698200
31181703,42141000
31181704,42921300
31181705,42921300
31181801,42921300
31181802,42921300
31191501,14810000
31191502,43414000
31191504,14810000
31191505,14810000
31191506,14811000
31191507,14810000
31191508,42000000
31191509,14810000
31191510,14810000
31191511,39221000
31191512,45000000
31191513,43414000
31191514,43414000
31191515,14810000
31191516,14810000
31191517,43414000
31191518,43414000
31191519,14810000
31191520,14810000
31191521,14810000
31191601,14810000
31191602,14810000
31191603,14810000
31201501,24911200# 39812500
31201502,30194200
31201503,30194200
31201504,30194200
31201505,44424200
31201506,30194200
31201507,30194200
31201508,30194200
31201509,30194200
31201510,30194200
31201511,30194200
31201512,30194200
31201513,30194200
31201514,30194200
31201515,30194200
31201516,30194200
31201517,30194200
31201518,30194200
31201519,30194200
31201520,30194200
31201521,30194200
31201522,30194200
31201523,30194200
31201524,30194200
31201525,30194200
31201526,30194200
31201527,30194200
31201528,30194200
31201529,30194200
31201530,30194200
31201531,30194200
31201532,30194200
31201533,30194200
31201534,30194200
31201535,30194200
31201536,30194200
31201537,30194200
31201601,24911200
31201602,24952000# 24950000
31201603,24000000
31201604,24000000# 24957200
31201605,24000000
31201606,24911200# 39812500
31201607,24000000
31201608,24911200
31201609,24911200
31201610,24910000
31201611,24911200
31201612,39812500
31201613,24911200
31201614,39810000
31201615,14810000
31201616,24911200
31201617,44832000
31201618,44000000
31201619,24911200
31201620,24911200
31201621,24911200
31201622,24911200
31201623,24911200
31201624,24911200
31201625,44800000
31201626,24911200
31201627,24911200
31201628,39812500
31201629,24911200# 39812500
31201630,39812500
31201631,24911200# 39812500
31201632,24911200
31201633,24911200
31201634,24911200
31201635,24911200
31201636,24911200
31211501,44810000
31211502,44810000
31211503,44810000
31211504,44810000
31211505,44810000
31211506,44810000
31211507,44812200
31211508,44810000
31211509,44800000
31211510,44800000
